salinity_sfile,temperature_sfile,pressure,doxy
34.438,29.396,2.4,198.238205
34.438,29.396,4.3,198.283234
34.438,29.396,6.3,198.240631
34.438,29.396999,8.3,198.270691
34.438,29.398001,10.3,198.213196
34.438,29.398001,12.3,198.227112
34.438,29.399,14.3,198.198288
34.438999,29.399,16.299999,198.188507
34.438999,29.4,18.299999,198.167923
34.438999,29.4,20.299999,198.159103
34.438999,29.4,22.299999,198.158905
34.438999,29.4,24.299999,198.157547
34.438999,29.399,26.299999,198.106079
34.438999,29.398001,28.299999,198.122818
34.438999,29.398001,30.299999,198.135376
34.438999,29.396,32.299999,198.101288
34.438999,29.398001,34.299999,198.091217
34.438999,29.398001,36.299999,198.021408
34.439999,29.403999,38.299999,198.010803
34.439999,29.405001,40.200001,197.936523
34.435001,29.386999,42.299999,198.125137
34.426998,29.348,44.299999,198.271561
34.424,29.333,46.299999,198.335083
34.421001,29.309,48.299999,198.389252
34.417,29.264,50.299999,198.530823
34.416,29.212999,52.299999,198.60582
34.421001,29.190001,54.299999,198.589813
34.424,29.184,56.399998,198.43898
34.432999,29.149,58.299999,198.135117
34.448002,29.076,60.299999,197.810608
34.523998,28.757999,62.299999,196.938385
34.587002,28.379,64.200005,195.125458
34.591,28.257999,66.300003,
34.590466,28.200666,66.940002,192.78508
34.589001,28.042999,68.700005,190.608414
34.589001,27.891001,70.200005,186.747559
34.598,27.451,72.300003,181.959991
34.591999,26.922001,74.400002,179.106293
34.598999,26.538,76.200005,176.845612
34.610001,26.32,78.200005,177.495193
34.618,26.142,80.400002,178.132538
34.609001,25.632,82.300003,173.4422
34.598,24.617001,84.400002,173.872101
34.611,23.655001,86.300003,187.157059
34.626999,22.854,88.300003,187.42926
34.623001,22.791,90.400002,186.719498
34.619999,22.768999,92.300003,185.535828
34.616001,22.739,94.400002,184.101715
34.613998,22.613001,96.5,183.501877
34.581001,21.683001,98.200005,172.533356
34.562,20.65,100.300003,172.169815
34.560001,20.533001,102.300003,173.799927
34.563,20.25,104.400002,175.932877
34.560001,19.879999,106.400002,173.146561
34.549999,19.677,108.300003,170.094788
34.542,19.497,110.200005,168.056717
34.535999,19.285999,112.300003,166.112625
34.512001,18.733999,114.400002,163.676331
34.5,18.415001,116.200005,
34.491619,18.289549,116.750008,153.382751
34.481712,18.141287,117.400002,
34.468609,17.945126,118.260002,138.833176
34.467999,17.936001,118.300003,
34.454651,17.600025,119.190002,
34.438,17.181,120.300003,112.933556
34.437,16.094999,122.300003,
34.438522,16.015099,122.470001,82.836739
34.453999,15.202,124.200005,
34.462952,15.048243,124.670006,68.389542
34.486,14.6524,125.880005,62.886772
34.493999,14.515,126.300003,
34.50309,14.348855,127.310005,59.060024
34.512001,14.186,128.300003,
34.514301,14.17036,128.76001,56.600136
34.521999,14.118,130.300003,54.654564
34.528999,14.06,132.300003,51.449699
34.542999,14.03,134.300003,46.864586
34.553001,13.94,136.300003,40.733227
34.577999,13.575,138.300003,34.955208
34.591999,13.273,140.300003,32.367935
34.597,13.18,142.300003,30.628107
34.599998,13.117,144.300003,28.936846
34.608002,13.01,146.300003,27.468454
34.618999,12.768,148.300003,26.396305
34.620998,12.648,150.300003,23.902885
34.627998,12.522,152.300003,22.472338
34.629002,12.489,154.300003,22.146624
34.627998,12.482,156.300003,21.780651
34.631001,12.407,158.300003,22.310053
34.638,12.239,160.300003,22.960646
34.645,12.115,162.300003,20.661982
34.658001,12.055,164.300003,19.05604
34.666,12.013,166.300003,18.689257
34.667,11.994,168.300003,19.168747
34.666,11.965,170.300003,19.712212
34.668999,11.896,172.300003,19.904327
34.671001,11.849,174.300003,20.007734
