time,time2,year,month,day,winds_u,winds_v
2015-01-01,01-01,2015,1,1,-7.2195826,-1.1658103
2015-01-02,01-02,2015,1,2,-5.8508277,0.05459206
2015-01-03,01-03,2015,1,3,-3.713268,1.1496227
2015-01-04,01-04,2015,1,4,-3.9899275,-1.2196419
2015-01-05,01-05,2015,1,5,-6.8822737,-5.9605627
2015-01-06,01-06,2015,1,6,-7.7406034,2.0008788
2015-01-07,01-07,2015,1,7,-4.5708766,3.2769768
2015-01-08,01-08,2015,1,8,-2.7358663,-2.1807594
2015-01-09,01-09,2015,1,9,-3.2146866,2.5137599
2015-01-10,01-10,2015,1,10,-3.244361,2.3704681
2015-01-11,01-11,2015,1,11,-2.6077034,4.2753816
2015-01-12,01-12,2015,1,12,1.1858208,0.6859292
2015-01-13,01-13,2015,1,13,-1.1391795,-1.7578354
2015-01-14,01-14,2015,1,14,-0.3589123,3.2789893
2015-01-15,01-15,2015,1,15,,
2015-01-16,01-16,2015,1,16,,
2015-01-17,01-17,2015,1,17,,
2015-01-18,01-18,2015,1,18,,
2015-01-19,01-19,2015,1,19,,
2015-01-20,01-20,2015,1,20,,
2015-01-21,01-21,2015,1,21,,
2015-01-22,01-22,2015,1,22,,
2015-01-23,01-23,2015,1,23,,
2015-01-24,01-24,2015,1,24,,
2015-01-25,01-25,2015,1,25,,
2015-01-26,01-26,2015,1,26,,
2015-01-27,01-27,2015,1,27,,
2015-01-28,01-28,2015,1,28,,
2015-01-29,01-29,2015,1,29,,
2015-01-30,01-30,2015,1,30,,
2015-01-31,01-31,2015,1,31,,
2015-02-01,02-01,2015,2,1,,
2015-02-02,02-02,2015,2,2,,
2015-02-03,02-03,2015,2,3,,
2015-02-04,02-04,2015,2,4,,
2015-02-05,02-05,2015,2,5,,
2015-02-06,02-06,2015,2,6,,
2015-02-07,02-07,2015,2,7,,
2015-02-08,02-08,2015,2,8,,
2015-02-09,02-09,2015,2,9,,
2015-02-10,02-10,2015,2,10,,
2015-02-11,02-11,2015,2,11,,
2015-02-12,02-12,2015,2,12,,
2015-02-13,02-13,2015,2,13,,
2015-02-14,02-14,2015,2,14,,
2015-02-15,02-15,2015,2,15,,
2015-02-16,02-16,2015,2,16,,
2015-02-17,02-17,2015,2,17,,
2015-02-18,02-18,2015,2,18,,
2015-02-19,02-19,2015,2,19,,
2015-02-20,02-20,2015,2,20,,
2015-02-21,02-21,2015,2,21,,
2015-02-22,02-22,2015,2,22,,
2015-02-23,02-23,2015,2,23,,
2015-02-24,02-24,2015,2,24,,
2015-02-25,02-25,2015,2,25,,
2015-02-26,02-26,2015,2,26,,
2015-02-27,02-27,2015,2,27,,
2015-02-28,02-28,2015,2,28,,
2015-03-01,03-01,2015,3,1,,
2015-03-02,03-02,2015,3,2,,
2015-03-03,03-03,2015,3,3,,
2015-03-04,03-04,2015,3,4,,
2015-03-05,03-05,2015,3,5,,
2015-03-06,03-06,2015,3,6,,
2015-03-07,03-07,2015,3,7,,
2015-03-08,03-08,2015,3,8,,
2015-03-09,03-09,2015,3,9,,
2015-03-10,03-10,2015,3,10,,
2015-03-11,03-11,2015,3,11,,
2015-03-12,03-12,2015,3,12,,
2015-03-13,03-13,2015,3,13,,
2015-03-14,03-14,2015,3,14,,
2015-03-15,03-15,2015,3,15,,
2015-03-16,03-16,2015,3,16,,
2015-03-17,03-17,2015,3,17,,
2015-03-18,03-18,2015,3,18,,
2015-03-19,03-19,2015,3,19,,
2015-03-20,03-20,2015,3,20,,
2015-03-21,03-21,2015,3,21,,
2015-03-22,03-22,2015,3,22,,
2015-03-23,03-23,2015,3,23,,
2015-03-24,03-24,2015,3,24,,
2015-03-25,03-25,2015,3,25,,
2015-03-26,03-26,2015,3,26,,
2015-03-27,03-27,2015,3,27,,
2015-03-28,03-28,2015,3,28,,
2015-03-29,03-29,2015,3,29,,
2015-03-30,03-30,2015,3,30,,
2015-03-31,03-31,2015,3,31,,
2015-04-01,04-01,2015,4,1,,
2015-04-02,04-02,2015,4,2,,
2015-04-03,04-03,2015,4,3,,
2015-04-04,04-04,2015,4,4,,
2015-04-05,04-05,2015,4,5,,
2015-04-06,04-06,2015,4,6,,
2015-04-07,04-07,2015,4,7,,
2015-04-08,04-08,2015,4,8,,
2015-04-09,04-09,2015,4,9,,
2015-04-10,04-10,2015,4,10,,
2015-04-11,04-11,2015,4,11,,
2015-04-12,04-12,2015,4,12,,
2015-04-13,04-13,2015,4,13,,
2015-04-14,04-14,2015,4,14,,
2015-04-15,04-15,2015,4,15,,
2015-04-16,04-16,2015,4,16,,
2015-04-17,04-17,2015,4,17,,
2015-04-18,04-18,2015,4,18,,
2015-04-19,04-19,2015,4,19,,
2015-04-20,04-20,2015,4,20,,
2015-04-21,04-21,2015,4,21,,
2015-04-22,04-22,2015,4,22,,
2015-04-23,04-23,2015,4,23,,
2015-04-24,04-24,2015,4,24,,
2015-04-25,04-25,2015,4,25,,
2015-04-26,04-26,2015,4,26,,
2015-04-27,04-27,2015,4,27,,
2015-04-28,04-28,2015,4,28,,
2015-04-29,04-29,2015,4,29,,
2015-04-30,04-30,2015,4,30,,
2015-05-01,05-01,2015,5,1,,
2015-05-02,05-02,2015,5,2,,
2015-05-03,05-03,2015,5,3,,
2015-05-04,05-04,2015,5,4,,
2015-05-05,05-05,2015,5,5,,
2015-05-06,05-06,2015,5,6,,
2015-05-07,05-07,2015,5,7,,
2015-05-08,05-08,2015,5,8,,
2015-05-09,05-09,2015,5,9,,
2015-05-10,05-10,2015,5,10,,
2015-05-11,05-11,2015,5,11,,
2015-05-12,05-12,2015,5,12,,
2015-05-13,05-13,2015,5,13,,
2015-05-14,05-14,2015,5,14,,
2015-05-15,05-15,2015,5,15,,
2015-05-16,05-16,2015,5,16,,
2015-05-17,05-17,2015,5,17,,
2015-05-18,05-18,2015,5,18,,
2015-05-19,05-19,2015,5,19,,
2015-05-20,05-20,2015,5,20,,
2015-05-21,05-21,2015,5,21,,
2015-05-22,05-22,2015,5,22,,
2015-05-23,05-23,2015,5,23,,
2015-05-24,05-24,2015,5,24,,
2015-05-25,05-25,2015,5,25,,
2015-05-26,05-26,2015,5,26,,
2015-05-27,05-27,2015,5,27,,
2015-05-28,05-28,2015,5,28,,
2015-05-29,05-29,2015,5,29,,
2015-05-30,05-30,2015,5,30,,
2015-05-31,05-31,2015,5,31,,
2015-06-01,06-01,2015,6,1,,
2015-06-02,06-02,2015,6,2,,
2015-06-03,06-03,2015,6,3,,
2015-06-04,06-04,2015,6,4,,
2015-06-05,06-05,2015,6,5,,
2015-06-06,06-06,2015,6,6,,
2015-06-07,06-07,2015,6,7,,
2015-06-08,06-08,2015,6,8,,
2015-06-09,06-09,2015,6,9,,
2015-06-10,06-10,2015,6,10,,
2015-06-11,06-11,2015,6,11,,
2015-06-12,06-12,2015,6,12,,
2015-06-13,06-13,2015,6,13,,
2015-06-14,06-14,2015,6,14,,
2015-06-15,06-15,2015,6,15,,
2015-06-16,06-16,2015,6,16,,
2015-06-17,06-17,2015,6,17,,
2015-06-18,06-18,2015,6,18,,
2015-06-19,06-19,2015,6,19,,
2015-06-20,06-20,2015,6,20,,
2015-06-21,06-21,2015,6,21,,
2015-06-22,06-22,2015,6,22,,
2015-06-23,06-23,2015,6,23,,
2015-06-24,06-24,2015,6,24,,
2015-06-25,06-25,2015,6,25,,
2015-06-26,06-26,2015,6,26,,
2015-06-27,06-27,2015,6,27,,
2015-06-28,06-28,2015,6,28,,
2015-06-29,06-29,2015,6,29,,
2015-06-30,06-30,2015,6,30,,
2015-07-01,07-01,2015,7,1,,
2015-07-02,07-02,2015,7,2,,
2015-07-03,07-03,2015,7,3,,
2015-07-04,07-04,2015,7,4,,
2015-07-05,07-05,2015,7,5,,
2015-07-06,07-06,2015,7,6,,
2015-07-07,07-07,2015,7,7,,
2015-07-08,07-08,2015,7,8,,
2015-07-09,07-09,2015,7,9,,
2015-07-10,07-10,2015,7,10,,
2015-07-11,07-11,2015,7,11,,
2015-07-12,07-12,2015,7,12,,
2015-07-13,07-13,2015,7,13,,
2015-07-14,07-14,2015,7,14,,
2015-07-15,07-15,2015,7,15,,
2015-07-16,07-16,2015,7,16,,
