salinity_sfile,temperature_sfile,pressure,doxy,lat,lon,date
35.282001,20.431,-0.3,235.55127,-8.82,-85.44,2024-08-12
35.282001,20.431,0.0,,-8.82,-85.44,2024-08-12
35.282669,20.428999,0.6,235.361618,-8.82,-85.44,2024-08-12
35.283001,20.427999,0.9,,-8.82,-85.44,2024-08-12
35.284,20.427999,2.2,,-8.82,-85.44,2024-08-12
35.284,20.429333,2.8,234.843689,-8.82,-85.44,2024-08-12
35.284,20.43,3.1,,-8.82,-85.44,2024-08-12
35.283272,20.431454,3.9,234.656448,-8.82,-85.44,2024-08-12
35.283001,20.431999,4.2,,-8.82,-85.44,2024-08-12
35.283001,20.431999,5.0,234.46698,-8.82,-85.44,2024-08-12
35.283001,20.431999,5.3,,-8.82,-85.44,2024-08-12
35.28373,20.431273,6.1,234.284363,-8.82,-85.44,2024-08-12
35.284,20.431,6.4,,-8.82,-85.44,2024-08-12
35.284,20.428749,7.3,234.160553,-8.82,-85.44,2024-08-12
35.284,20.427999,7.6,,-8.82,-85.44,2024-08-12
35.284,20.425817,8.4,233.709717,-8.82,-85.44,2024-08-12
35.284,20.424999,8.7,,-8.82,-85.44,2024-08-12
35.284,20.425751,9.599999,233.522491,-8.82,-85.44,2024-08-12
35.284,20.426001,9.9,,-8.82,-85.44,2024-08-12
35.283249,20.42675,10.8,233.297409,-8.82,-85.44,2024-08-12
35.283001,20.427,11.1,,-8.82,-85.44,2024-08-12
35.283001,20.427727,11.9,233.03923,-8.82,-85.44,2024-08-12
35.283001,20.427999,12.2,,-8.82,-85.44,2024-08-12
35.283001,20.428728,13.0,232.772812,-8.82,-85.44,2024-08-12
35.283001,20.429001,13.3,,-8.82,-85.44,2024-08-12
35.283001,20.428249,14.2,232.61142,-8.82,-85.44,2024-08-12
35.283001,20.427999,14.5,,-8.82,-85.44,2024-08-12
35.283001,20.4265,15.4,232.21344,-8.82,-85.44,2024-08-12
35.283001,20.426001,15.7,,-8.82,-85.44,2024-08-12
35.283752,20.4245,16.6,232.072769,-8.82,-85.44,2024-08-12
35.284,20.424,16.9,,-8.82,-85.44,2024-08-12
35.282501,20.422501,17.799999,231.718262,-8.82,-85.44,2024-08-12
35.282001,20.422001,18.1,,-8.82,-85.44,2024-08-12
35.282772,20.423538,19.1,231.454315,-8.82,-85.44,2024-08-12
35.283001,20.424,19.4,,-8.82,-85.44,2024-08-12
35.283001,20.422501,20.299999,231.145569,-8.82,-85.44,2024-08-12
35.283001,20.422001,20.6,,-8.82,-85.44,2024-08-12
35.280693,20.414309,21.6,230.826004,-8.82,-85.44,2024-08-12
35.279999,20.412001,21.9,,-8.82,-85.44,2024-08-12
35.280746,20.411249,22.799999,230.413666,-8.82,-85.44,2024-08-12
35.280998,20.410999,23.1,,-8.82,-85.44,2024-08-12
35.282501,20.4095,24.0,229.969864,-8.82,-85.44,2024-08-12
35.283001,20.409,24.299999,,-8.82,-85.44,2024-08-12
35.281498,20.411251,25.200001,229.518311,-8.82,-85.44,2024-08-12
35.280998,20.412001,25.5,,-8.82,-85.44,2024-08-12
35.281727,20.411272,26.300001,228.875702,-8.82,-85.44,2024-08-12
35.282001,20.410999,26.6,,-8.82,-85.44,2024-08-12
35.282753,20.408751,27.5,228.252136,-8.82,-85.44,2024-08-12
35.283001,20.408001,27.799999,,-8.82,-85.44,2024-08-12
35.283001,20.408001,28.6,227.670929,-8.82,-85.44,2024-08-12
35.283001,20.408001,28.9,,-8.82,-85.44,2024-08-12
35.281544,20.409454,29.700001,226.887085,-8.82,-85.44,2024-08-12
35.280998,20.41,30.0,,-8.82,-85.44,2024-08-12
35.280998,20.409273,30.800001,226.13562,-8.82,-85.44,2024-08-12
35.280998,20.409,31.1,,-8.82,-85.44,2024-08-12
35.280998,20.406,32.0,225.12114,-8.82,-85.44,2024-08-12
35.280998,20.405001,32.299999,,-8.82,-85.44,2024-08-12
35.279598,20.402901,33.0,223.879288,-8.82,-85.44,2024-08-12
35.278999,20.402,33.299999,,-8.82,-85.44,2024-08-12
35.278252,20.397499,34.200001,222.524063,-8.82,-85.44,2024-08-12
35.278,20.396,34.5,,-8.82,-85.44,2024-08-12
35.280182,20.394545,35.299999,220.958786,-8.82,-85.44,2024-08-12
35.280998,20.393999,35.599998,,-8.82,-85.44,2024-08-12
35.2761,20.392599,36.299999,219.11795,-8.82,-85.44,2024-08-12
35.273998,20.392,36.599998,,-8.82,-85.44,2024-08-12
35.273998,20.392,37.400002,216.656769,-8.82,-85.44,2024-08-12
35.273998,20.392,37.700001,,-8.82,-85.44,2024-08-12
35.278362,20.392,38.5,213.917252,-8.82,-85.44,2024-08-12
35.279999,20.392,38.799999,,-8.82,-85.44,2024-08-12
35.280746,20.390499,39.700001,210.311356,-8.82,-85.44,2024-08-12
35.280998,20.389999,40.0,,-8.82,-85.44,2024-08-12
35.280998,20.389999,40.700001,206.043747,-8.82,-85.44,2024-08-12
35.280998,20.389999,41.0,,-8.82,-85.44,2024-08-12
35.28027,20.390728,41.799999,200.73201,-8.82,-85.44,2024-08-12
35.279999,20.391001,42.099998,,-8.82,-85.44,2024-08-12
35.277199,20.389601,42.799999,194.093399,-8.82,-85.44,2024-08-12
35.276001,20.389,43.099998,,-8.82,-85.44,2024-08-12
35.278908,20.388273,43.900002,186.019379,-8.82,-85.44,2024-08-12
35.279999,20.388,44.200001,,-8.82,-85.44,2024-08-12
35.278667,20.388,44.799999,176.238495,-8.82,-85.44,2024-08-12
35.278,20.388,45.099998,,-8.82,-85.44,2024-08-12
35.277302,20.387299,45.799999,164.703888,-8.82,-85.44,2024-08-12
35.277,20.386999,46.099998,,-8.82,-85.44,2024-08-12
35.277,20.385124,46.599998,151.432617,-8.82,-85.44,2024-08-12
35.277,20.384001,46.900002,,-8.82,-85.44,2024-08-12
35.274715,20.384001,47.299999,136.845032,-8.82,-85.44,2024-08-12
35.272999,20.384001,47.599998,,-8.82,-85.44,2024-08-12
35.3634,20.0832,48.799999,84.547852,-8.82,-85.44,2024-08-12
35.386002,20.007999,49.099998,,-8.82,-85.44,2024-08-12
35.352249,19.397999,49.599998,68.527946,-8.82,-85.44,2024-08-12
35.332001,19.032,49.900002,,-8.82,-85.44,2024-08-12
35.263638,17.994909,50.700001,54.991203,-8.82,-85.44,2024-08-12
35.237999,17.606001,51.0,,-8.82,-85.44,2024-08-12
35.2005,17.158501,51.5,53.279179,-8.82,-85.44,2024-08-12
35.178001,16.889999,51.799999,,-8.82,-85.44,2024-08-12
35.159817,16.703091,52.600002,50.460232,-8.82,-85.44,2024-08-12
35.153,16.632999,52.900002,,-8.82,-85.44,2024-08-12
35.148384,16.588385,53.900002,46.607101,-8.82,-85.44,2024-08-12
35.146999,16.575001,54.200001,,-8.82,-85.44,2024-08-12
35.141857,16.547571,54.600002,42.880379,-8.82,-85.44,2024-08-12
35.138,16.527,54.900002,,-8.82,-85.44,2024-08-12
35.138,16.459801,55.600002,38.344875,-8.82,-85.44,2024-08-12
35.138,16.431,55.900002,,-8.82,-85.44,2024-08-12
35.131126,16.361,56.400002,33.47332,-8.82,-85.44,2024-08-12
35.126999,16.319,56.700001,,-8.82,-85.44,2024-08-12
35.121399,16.188799,57.400002,29.671154,-8.82,-85.44,2024-08-12
35.118999,16.132999,57.700001,,-8.82,-85.44,2024-08-12
35.11525,16.05925,58.200001,26.504715,-8.82,-85.44,2024-08-12
35.112999,16.014999,58.5,,-8.82,-85.44,2024-08-12
35.107906,15.890636,59.299999,23.144232,-8.82,-85.44,2024-08-12
35.105999,15.844,59.599998,,-8.82,-85.44,2024-08-12
35.099701,15.7537,60.299999,21.316177,-8.82,-85.44,2024-08-12
35.097,15.715,60.599998,,-8.82,-85.44,2024-08-12
35.091908,15.601545,61.400002,19.744926,-8.82,-85.44,2024-08-12
35.09,15.559,61.700001,,-8.82,-85.44,2024-08-12
35.0816,15.5114,62.400002,18.056213,-8.82,-85.44,2024-08-12
35.077999,15.491,62.700001,,-8.82,-85.44,2024-08-12
35.078728,15.464818,63.5,16.427309,-8.82,-85.44,2024-08-12
35.078999,15.455,63.799999,,-8.82,-85.44,2024-08-12
35.073906,15.426637,64.599998,14.853194,-8.82,-85.44,2024-08-12
35.071999,15.416,64.900002,,-8.82,-85.44,2024-08-12
35.085499,15.278749,65.800003,13.558651,-8.82,-85.44,2024-08-12
35.09,15.233,66.099998,,-8.82,-85.44,2024-08-12
35.067501,15.14,67.0,12.407082,-8.82,-85.44,2024-08-12
35.060001,15.109,67.300003,,-8.82,-85.44,2024-08-12
35.060001,15.032637,68.099998,11.381927,-8.82,-85.44,2024-08-12
35.060001,15.004,68.400002,,-8.82,-85.44,2024-08-12
35.05077,14.926308,69.400002,10.666365,-8.82,-85.44,2024-08-12
35.048,14.903,69.699997,,-8.82,-85.44,2024-08-12
35.046501,14.86175,70.599998,9.941472,-8.82,-85.44,2024-08-12
35.046001,14.848,70.900002,,-8.82,-85.44,2024-08-12
35.04525,14.797,71.800003,9.318013,-8.82,-85.44,2024-08-12
35.044998,14.78,72.099998,,-8.82,-85.44,2024-08-12
35.043461,14.740769,73.099998,8.485959,-8.82,-85.44,2024-08-12
35.042999,14.729,73.400002,,-8.82,-85.44,2024-08-12
35.03775,14.66375,74.300003,7.379271,-8.82,-85.44,2024-08-12
35.035999,14.642,74.599998,,-8.82,-85.44,2024-08-12
35.032925,14.590462,75.599998,6.557496,-8.82,-85.44,2024-08-12
35.032001,14.575,75.900002,,-8.82,-85.44,2024-08-12
35.028156,14.545769,76.900002,5.798853,-8.82,-85.44,2024-08-12
35.027,14.537,77.199997,,-8.82,-85.44,2024-08-12
35.027771,14.487769,78.199997,5.493234,-8.82,-85.44,2024-08-12
35.028,14.473,78.5,,-8.82,-85.44,2024-08-12
35.024071,14.470643,79.599998,5.359756,-8.82,-85.44,2024-08-12
35.022999,14.47,79.900002,,-8.82,-85.44,2024-08-12
35.02375,14.452749,80.800003,5.211114,-8.82,-85.44,2024-08-12
35.023998,14.447,81.099998,,-8.82,-85.44,2024-08-12
35.020073,14.407715,82.199997,5.07926,-8.82,-85.44,2024-08-12
35.019001,14.397,82.5,,-8.82,-85.44,2024-08-12
35.019001,14.397,83.5,4.982568,-8.82,-85.44,2024-08-12
35.019001,14.397,83.800003,,-8.82,-85.44,2024-08-12
35.01823,14.385462,84.800003,4.890249,-8.82,-85.44,2024-08-12
35.018002,14.382,85.099998,,-8.82,-85.44,2024-08-12
35.017231,14.375077,86.099998,4.855572,-8.82,-85.44,2024-08-12
35.016998,14.373,86.400002,,-8.82,-85.44,2024-08-12
35.016998,14.361462,87.400002,4.807715,-8.82,-85.44,2024-08-12
35.016998,14.358,87.699997,,-8.82,-85.44,2024-08-12
35.015461,14.344154,88.699997,4.794818,-8.82,-85.44,2024-08-12
35.014999,14.34,89.0,,-8.82,-85.44,2024-08-12
35.013462,14.325385,90.0,4.818691,-8.82,-85.44,2024-08-12
35.013,14.321,90.300003,,-8.82,-85.44,2024-08-12
35.012215,14.307643,91.400002,4.735655,-8.82,-85.44,2024-08-12
35.012001,14.304,91.699997,,-8.82,-85.44,2024-08-12
35.012001,14.158615,92.699997,4.699135,-8.82,-85.44,2024-08-12
35.012001,14.115,93.0,,-8.82,-85.44,2024-08-12
35.00354,14.096539,94.0,4.664722,-8.82,-85.44,2024-08-12
35.000999,14.091,94.300003,,-8.82,-85.44,2024-08-12
35.001785,14.077643,95.400002,4.596025,-8.82,-85.44,2024-08-12
35.001999,14.074,95.699997,,-8.82,-85.44,2024-08-12
34.998924,14.067846,96.699997,4.505084,-8.82,-85.44,2024-08-12
34.998001,14.066,97.0,,-8.82,-85.44,2024-08-12
34.997231,14.063692,98.0,4.431168,-8.82,-85.44,2024-08-12
34.997002,14.063,98.300003,,-8.82,-85.44,2024-08-12
34.998539,14.037615,99.300003,4.376982,-8.82,-85.44,2024-08-12
34.999001,14.03,99.599998,,-8.82,-85.44,2024-08-12
34.999001,13.986154,100.599998,4.465615,-8.82,-85.44,2024-08-12
34.999001,13.973,100.900002,,-8.82,-85.44,2024-08-12
34.991306,13.927615,101.900002,4.733421,-8.82,-85.44,2024-08-12
